,Unnamed: 0,attraction,주소,위도,경도,tag
531,531,온수공원,서울특별시 구로구 고척로3길 86-52(오류동),37.4996372593,126.8364636294,#가족과함께#관광지#산책#산책길#산책하기#산책하기좋은곳#서울근교여행#수도권#온수공원#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
532,532,진관사계곡,서울특별시 은평구 진관길 73(진관동),37.6379287052,126.9465496889,#가족과함께#관광지#늦더위피서#아이와함께#여름피서지#자연#자연관광지#자연속으로#자연여행#자연좋은곳#자연풍경#자연환경#진관사#휴식여행#휴식하기좋은곳
533,533,오동근린공원,서울특별시 강북구 덕릉로42길 49(번동),37.6329891526,127.0321864624,#관광지#근린공원#산책길#산책코스#산책하기#산책하기좋은곳#실내운동#자연환경#체육관#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
534,534,홍파동 홍난파 가옥,서울특별시 종로구 송월1길 38(홍파동),37.5716117489,126.9650721013,#건축사#건축여행#관광지#근대건축#근대문화유산#등록문화재#서양식#역사#역사관광지#역사문화재#역사속으로#역사이야기#역사탐험#작곡#홍난파
535,535,반포한강공원,서울특별시 서초구 신반포로11길 40 한강공원 반포 안내센터,37.5077391108,126.9927658294,#걷기길#관광지#나들이#도심여행#반포한강공원#수도권#야간관광100선#야경투어#연인과함께#인생샷#자전거여행#조깅#친구와함께#피크닉#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
536,536,신사동 가로수길,서울특별시 강남구 신사동 일대,37.5215324916,127.0227543748,#가로수길#가로수길쇼핑#관광지#데이트코스#사진촬영#산책길#산책하기#산책하기좋은곳#서울가로수길#서울여행#쇼핑#수도권#신사동가로수길#아이와함께#연인과함께#예술가의거리#체험#커플데이트#팝업스토어
537,537,여의도한강공원,서울특별시 영등포구 여의동로 330,37.5263886632,126.933612357,#2019년4월_Tmap추천_여행예보#2024_여행가는달과함께하는_발도장여행지#걷기길#공원#관광지#나들이#데이트코스#도심여행#산책#야경투어#여의도한강공원#연인과함께#자전거여행#조깅#친구와함께#피크닉#한강공원#한강시민공원여의도지구
538,538,북촌 8경,서울특별시 종로구 계동길 37(계동),37.5791612548,126.9864254967,#2024_여행가는달과함께하는_발도장여행지#감성사진#경치좋은곳#관광지#근대한옥#데이트장소추천#북촌8경#사진찍기좋은곳#서울여행#야간관광100선#역사#역사공부#역사관광지#역사를품은곳#커플데이트#한옥숙박
539,539,청계산,서울특별시 서초구 원터길경기도 성남시ㆍ과천시ㆍ의왕시,37.4416867721,127.0543676446,#과천산#관광지#관악산#서울대공원#서울청계산#자연#청룡산
540,540,응봉산(서울),서울특별시 성동구 금호동4가 1540(일대),37.5471796096,127.0281781551,#관광지#등산#자연
541,541,정동전망대,서울특별시 중구 덕수궁길 15(서소문동),37.5644099957,126.9755269079,#가족과함께#경치좋은곳#관광지#남녀노소#도심여행#수도권#연인과함께#이색카페#전망대#정동전망대#커플데이트#휴식공간
542,542,G밸리 패션지원센터,서울특별시 금천구 디지털로10길 9(가산동) 현대시티아울렛 가산점,37.4776102021,126.8891816663,#G밸리패션지원센터#관광지#문화콘텐츠#산업관광#산업관광지#수도권#이색체험#체험
543,543,경희궁,서울특별시 종로구 새문안로 45,37.570442502,126.9685079323,#15_16한국관광100선#17_18한국관광100선#19_20한국관광100선#2024_여행가는달과함께하는_발도장여행지#21_22한국관광100선#23_24한국관광100선#가족여행#경희궁#경희궁지#고궁#관광지#교과서속여행#궁궐투어#당일치기여행#서울#서울근교여행#서울역사박물관#수도권#아이와함께#역사#역사유적지#연인과함께#전통&역사문화체험#친구와함께#한국관광100선
544,544,남산공원(서울),서울특별시 중구 삼일대로 231,37.5557113068,126.99225063,#가족여행#관광지#나들이#남산#남산공원#남산데이트#남산순환버스#남산케이블카#남산타워#당일치기여행#데이트코스#사계절#산책하기좋은곳#서울도심공원#서울자연휴식처#서울휴식공간#아이와함께#연인과함께#친구와함께#피크닉#휴식하기좋은곳#힐링
545,545,마로니에공원,서울특별시 종로구 대학로 104,37.5802419773,127.0027239807,#가족과함께#가족여행#걷기여행#공연#관광지#나들이#당일치기여행#대학로#대학로공원#대학로데이트코스#데이트코스#동숭로공원#마로니에공원#사계절#서울근교여행#아이와함께#연극#연인과함께#친구와함께#피크닉#힐링&휴양여행
546,546,역삼개나리공원,서울특별시 강남구 논현로79길 24(역삼동),37.4976521744,127.0363010397,#관광지#근린공원#역삼개나리공원#역삼공원#역삼동놀이터#역삼역공원
547,547,마천공원,서울특별시 송파구 성내천로23길 12(마천동),37.501795325,127.1454548806,#관광지#마천시장#마천중앙시장#송파시장#송파재래시장#송파전통시장#재래시장#전통시장
548,548,한수공원,서울특별시 서초구 신반포로49길 9(잠원동),37.5114974951,127.0199299159,#관광지#서초 어린이공원#서초 어린이놀이시설#서초 한수공원#서초구 공원#한수공원
549,549,삼청공원,서울특별시 종로구 북촌로 134-3(삼청동),37.5879851865,126.9840699056,#가족여행#걷기여행#관광지#나들이#당일치기여행#사계절#삼청공원#삼청근린공원#서울공원#서울근교여행#숲체험원#아이와함께#연인과함께#자연좋은곳#친구와함께#피크닉#휴양여행#힐링
550,550,서울어린이대공원,서울특별시 광진구 능동로 216(능동),37.5494219613,127.0807288607,#가족여행#걷기여행#관광지#나들이#놀이동산&테마파크#당일치기여행#동물원#사계절#서울근교여행#서울어린이대공원#아이와함께#연인과함께#친구와함께#테마파크#피크닉#힐링&휴양여행
551,551,롯데월드 어드벤처,서울특별시 송파구 올림픽로 240,37.5113516917,127.0979006014,#17_18한국관광100선#19_20한국관광100선#2024_여행가는달과함께하는_발도장여행지#21_22한국관광100선#23_24한국관광100선#가족여행#관광지#놀이공원#놀이동산#당일치기여행#데이트코스#롯데월드#롯데월드#롯데월드어드벤처#서울#서울가볼만한곳#서울근교여행#수도권#수도권#아이와함께#연인과함께#친구와함께#크리스마스#테마파크#테마파크#한국관광100선#핫플레이스
552,552,스튜디오 호테노,서울특별시 관악구 양녕로1길 48,37.4838521198,126.9438404021,#관광지#연인과함께#이끼공방#이색체험#테라리움#테라피클래스
553,553,덕수궁,서울특별시 중구 세종대로 99,37.5661486714,126.9749296905,#15_16한국관광100선#17_18한국관광100선#19_20한국관광100선#2024_여행가는달과함께하는_발도장여행지#21_22한국관광100선#23_24한국관광100선#가족여행#고궁#과거여행#관광지#교과서속여행#궁궐여행#당일치기여행#덕수궁#서울#서울근교여행#수도권#아이와함께#역사#역사유적지#연인과함께#전통&역사문화체험#친구와함께#한국관광100선#한복#한복체험
554,554,보신각 터,서울특별시 종로구 종로 54,37.5698150675,126.9835760212,#가족여행#관광지#교과서속여행#당일치기여행#보신각#보신각터#서울근교여행#아이와함께#역사#역사공부#역사문화재#역사문화체험#역사속#역사유적지#역사탐방#전통&역사문화체험#친구와함께#통문화체험
555,555,육군사관학교,서울특별시 노원구 화랑로 574(공릉동),37.6234664798,127.0998333455,#가족과함께#관광지#교육여행#교육프로그램#군사박물관#군인정신#남녀노소#무기박물관#사관학교#서울시내사관학교#수도권#아이와함께#육군사관학교#육사#육사체험#이색체험#전시#체험#체험교육#체험프로그램
556,556,당고개순교성지,서울특별시 용산구 청파로 139-26,37.5355770817,126.9669951674,#관광지#당고개순교#새남터성당#순교성지#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사유적#역사유적지#역사탐방#역사탐험#용산가족공원
557,557,용마폭포공원,서울특별시 중랑구 용마산로 250-12(면목동),37.5738526356,127.0906494851,#걷기길#관광지#나들이#면목동공원#산책길#산책하기#산책하기좋은곳#수도권#연중무휴#용마산#용마폭포공원#자연여행#자연좋은곳#자연환경#중랑구공원#중랑구폭포공원#폭포공원#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
558,558,봉천동 마애미륵불좌상,서울특별시 관악구 낙성대로15길 56-39,37.4675599107,126.9630530001,#관광지#관악산#관악산불상#미륵불좌상#봉천동문화재#서울둘레길#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사유적#역사유적지#역사이야기#역사탐방#역사탐험
559,559,서울 신림동 굴참나무,서울특별시 관악구 난곡로35길 28-7,37.4710197967,126.9169737649,#강감찬장군#관광지#관악산노거수#굴참나무#서울신림동굴참나무#수도권#신림동#신림동천연기념물#자연#참나무#천연기념물
560,560,이태원 관광특구,서울특별시 용산구 이태원로 196(이태원동),37.5343944032,126.9958259074,#19_20한국관광100선#관광지#다문화#데이트장소추천#도심여행#문화행사#미식여행#수도권#외국인이많이찾는#이태원관광특구#지역특화주전부리
561,561,대한성공회 서울주교좌성당,서울특별시 중구 세종대로21길 15(정동),37.5671457978,126.9760490054,#가족여행#감사성찬례#관광지#대한성공회서울주교좌성당#로마네스크양식건축#서울성당#서울예배#성당#수도권#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사유적#역사탐방#역사탐험#연인과함께#주일감사성찬례#중구성당#트롤로프주교
562,562,양천향교,서울특별시 강서구 양천로47나길 53,37.5729593554,126.8400029129,#강서구향교#강서문화재#공산공원둘레길#관광지#궁산둘레길#다도체험#서울유일한향교#서울향교#양천향교#역사#역사공부#역사관광#역사관광지#역사를품은곳#역사문화#역사문화재#역사속#역사속으로#역사여행#역사유적#역사이야기#역사탐험#예절교육프로그램#향교
563,563,독립문,서울특별시 서대문구 통일로 251(현저동),37.5746640029,126.955642319,#관광지#교과서속여행#독립문#독립협회#서대문독립공원#서대문독립문#수도권#역사#역사공부#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사유적#역사유적지#역사탐방#역사탐험#연중무휴#최초서양식건물#프랑스개선문
564,564,진관사(서울),서울특별시 은평구 진관길 73,37.6380064804,126.9469052095,#관광지#불교#불교문화#불교사찰#사찰#사찰여행#역사#자연속으로#자연환경#종교#한국불교#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
565,565,월드컵공원,서울특별시 마포구 하늘공원로 84(상암동),37.5732600775,126.8824101471,#2024_여행가는달과함께하는_발도장여행지#가족여행#관광지#산책하기#산책하기좋은곳#수도권#아이와함께#연인과함께#월드컵공원#피크닉#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
566,566,남산 케이블카,서울특별시 중구 소파로 83,37.556997122,126.9841041137,#가족여행#경치좋은곳#관광지#남산#남산서울타워#남산셔틀버스#남산케이블카#남산팔각정#데이트코스#등산#서울여행코스#서울조광#수도권#야경명소#연인과함께#자연#자연좋은곳#전망대#친구와함께#커플데이트#커플여행#케이블카
567,567,강변스파랜드,서울특별시 광진구 구의강변로 45(구의동),37.5348266305,127.0916116181,#강변스파랜드#강변역사우나#강변역찜질방#관광지#불한증막#사우나#서울24시찜질방#서울스파#서울찜질방#서울찜질방추천#수도권#연인과함께#연중무휴#찜질방#휴식공간#휴식여행#휴식하기#휴식하기좋은곳#힐링&휴양#힐링체험
568,568,서울광장,서울특별시 중구 세종대로 110,37.5657098894,126.978015533,#가족과함께#관광지#덕수궁#도심여행#복합문화공간#산책하기#산책하기좋은곳#서울광장#서울도서관#서울시청#수도권#스케이트장#시청광장#열린문화공간#주말추천여행지#친구와함께#크리스마스#피크닉#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
569,569,백범김구선생상(백범 광장),서울특별시 중구 회현동남산공원 백범광장 내,37.5549250652,126.9798934455,#3·1운동_100주년_여행지추천#가족여행#관광지#김구동상#나들이#남산공원광장#남산공원동상#도심여행#독립운동가동상#드라이브여행#백범김구동상#백범김구상#백범김구선생상#수도권#아이와함께#유적지#전통&역사문화체험#체험학습#친구와함께
570,570,대모산도시자연공원,서울특별시 강남구 광평로10길 30-71(일원동),37.4775857564,127.0750897453,#강남#강남무장애나눔길#공원#관광지#대모산#대모산공원#대모산둘레길#대모산트레킹#도심공원#반려견동반#산책길#산책하기#산책하기좋은곳#자연좋은곳#자연환경#휴식공간#휴식여행#휴식처#휴식하기#휴식하기좋은곳
571,571,동십자각,서울특별시 종로구 삼청로 1,37.576133703,126.9794373301,#경복궁#경복궁망루#관광지#교과서속여행#동십자각#문화재#수도권#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사유적#역사유적지#역사탐방#역사탐험#유적지
572,572,탑골공원 팔각정,서울특별시 종로구 종로 99(종로2가),37.5709983481,126.9883033347,#3.1운동#관광지#근대공원#독립선언문#서울특별시유형문화재#수도권#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사유적#역사이야기#역사탐방#역사탐험#원각사지10층석탑#종로공원#탑골#탑골공원#탑골공원팔각정#파고다공원#휴식공간#휴식처#휴식하기좋은곳
573,573,경희궁 숭정전,서울특별시 종로구 새문안로 45,37.5717617834,126.9679607225,#관광지#동국대학교문화재#서울역사체험#서울역사탐방#역사#역사공부#역사관광#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사유적#역사이야기#역사탐방#역사탐험#정각원#조선시대궁궐#조선이궁
574,574,성재이시영선생동상,서울특별시 중구 회현동1가 100-115(남산공원 백범광장 내),37.5550305889,126.9788074304,#관광지#남산공원동상#남산공원백범광장#노블레스오블리주#대한민국초대부통령#독립#독립운동가동상#동상#서울독립운동가동상#성재이시영동상#신흥무관학교#아이와함께#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사이야기#역사탐방#역사탐험#청산리전투
575,575,우남 이승만박사 동상,서울특별시 강동구 고덕로 227(고덕동) 배재중고등학교 내,37.5557419143,127.1495890794,#관광지#대통령#독립운동#동상#서울기념물#수도권#역사#역사공부#역사관광지#역사를품은곳#역사속#역사속으로#역사여행#역사유적#역사유적지#역사이야기#역사탐방#역사탐험#우남이승만박사동상#이승만대통령#초대대통령#현충시설
576,576,한강방어백골부대전적비,서울특별시 영등포구 여의동로 343 여의나루역,37.52714134,126.9328707368,#관광지#국군#백골부대#백골부대전전비#백골연대#양화인공폭포공원#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사유적#역사유적지#역사이야기#역사탐방#역사탐험#전쟁#전적비#한국전쟁#호국정신
577,577,도봉서원,서울특별시 도봉구 도봉산길 90(도봉동),37.6883382147,127.0291407181,#관광지#교과서속여행#기념물#도봉서원#서원#수도권#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사유적#역사유적지#역사이야기#역사탐방#역사탐험
578,578,신촌 플레이버스,서울특별시 서대문구 연세로5길 11(창천동),37.5570295975,126.9364417897,#관광지#도심여행#문화콘텐츠산업#문화행사#수도권#신촌플레이버스#예술#음악회#이색체험#체험
579,579,상동교회,서울특별시 중구 남대문로 30(남창동),37.5608243642,126.9790294682,#공옥학교#관광지#독립운동기지개척사업#밀사파견#상동교회#수도권#아이와함께#역사#역사공부#역사를품은곳#역사문화재#역사속으로#역사여행#역사이야기#역사체험#역사탐험#종교#청년학원#헤이그#힐링
580,580,아띠인력거,서울특별시 종로구 북촌로5길 43(화동),37.5793250547,126.9825258474,#관광지#서울가볼만한곳#서울놀기#서울여행코스#서울핫플#연인과함께#외국인이많이찾는#외국인친구에게추천#이색체험#체험#체험프로그램#친구와함께
581,581,크라운해태 키즈뮤지엄,서울특별시 용산구 한강대로72길 3(남영동),37.5406904959,126.973627752,#과자집만들기#관광지#박물관#산업관광#산업관광지#수도권#아이와함께#유아암벽등반#이색체험#전시관#주류먹거리관광지#체험학습#크라운해태#크라운해태블록놀이#크라운해태키즈뮤지엄#키즈뮤지엄
582,582,아리수나라,서울특별시 광진구 능동로 238 (능동),37.5513688942,127.0771902393,#관광지#박물관#산업관광#산업관광지#수도권#아리수나라#아이와함께#이색체험#전시관#체험학습#친환경신재생에너지#홍보관
583,583,구의 아리수 정수센터,서울특별시 광진구 광나루로 571,37.5451087165,127.0886504844,#관광지#구의아리수정수센터#구의정수센터#산업관광#산업관광지#수도권#아리수#아리수정수센터#아이와함께#이색체험#이색체험학습#체험학습#친구와함께#친환경신재생에너지#현장학습
584,584,한국영화박물관,서울특별시 마포구 월드컵북로 400(상암동),37.5804315988,126.8898675982,#관광지#디지털미디어시티여행#마포영화박물관#박물관#서울영화박물관#수도권#아이와함께#영화박물관#영화아카데미#이색체험#전시관#체험학습#친구와함께#한국영상자료원#한국영화역사
585,585,DMC 홍보관,서울특별시 마포구 월드컵북로 366(상암동),37.5777791714,126.8922007935,#DMC#DMC홍보관#관광지#복합문화공간#산업관광#산업관광지#수도권#아이와함께#이색체험#첨단IT산업#체험학습#친국와함께
586,586,"아리수 정수센터 (암사,뚝섬,영등포)",서울특별시 강동구 아리수로 131(암사동),37.5610078251,127.1416007672,#견학#관광지#뚝도아리수정수센터#산업관광#산업관광지#수도권#아리수#아리수정수센터#아이와함께#암사아리수정수센터#영등포아리수정수센터#이색체험#체험학습#친환경신재생에너지#현장학습
587,587,강남 마이스 관광특구,서울특별시 강남구 영동대로 513(삼성동),37.5118092746,127.0591318945,#걷기여행#관광지#기념품판매#남녀노소#도심여행#복합문화공간#서울투어#시티투어#시티투어버스#연인과함께#열린문화공간#커플데이트#한류
588,588,뮤지엄 김치간,서울특별시 종로구 인사동길 35-4(관훈동),37.5735368801,126.9848591321,#관광지#뮤지엄김치간#박물관#산업관광#수도권#아이와함께#외국인#이색체험#전시관#전통산업#체험학습#향토산업
589,589,홍대 벽화거리,서울특별시 마포구 상수동 72-36(상수동),37.5517244384,126.9241763909,#관광지#사진찍기좋은곳#사진촬영#사진촬영명소#서울데이트장소#연인과함께#체험#커플데이트#홍대가볼만한곳#홍대거리#홍대데이트#홍대여행#홍대여행코스
590,590,연남동 공방거리,서울특별시 마포구 성미산로28길 18,37.5623009774,126.9236205874,#골목문화공간#공방거리#공예#관광지#데이트코스#산책길#산책하기#산책하기좋은곳#소품가게#소품샵#수도권#연남동공방거리#연인과함께#예술인#이색거리#체험#체험프로그램#커플데이트
591,591,상수동 카페거리,서울특별시 마포구 상수동,37.5484886553,126.9214545083,#관광지#데이트#분위기좋은카페#서울카페#연인과함께#이색카페#체험#카페#카페골목#커플데이트#휴식공간#휴식하기좋은곳#힐링카페
592,592,로렌스길,서울특별시 마포구 상수동,37.5484886553,126.9214545083,#골목길#골목문화공간#골목식당#골목여행#관광지#데이트장소추천#산책길#산책하기#산책하기좋은곳#서울데이트#연인과함께#이색카페#체험#카페골목#커플데이트#힐링카페
593,593,광흥당,서울특별시 마포구 독막로21길 15(창전동),37.5486359893,126.9286760682,#공민왕사당#관광지#광흥당#국악#국악공연#국악한마당#마포국악울림#수강#수도권#아이와함께#이색체험#전통&역사#전통가옥#전통공연#전통문화체험#전통성년식#전통체험#체험#체험프로그램#한국전통#한옥문화공간
594,594,경의선책거리,서울특별시 마포구 와우산로37길 35,37.5564989709,126.9290369242,#경의선#경의선책거리#관광지#복합문화#복합문화공간#복합시설#산책하기#산책하기좋은곳#연인과함께#작은책방#책거리#체험#휴식공간#휴식하기좋은곳
595,595,삼청동길,서울특별시 종로구 삼청로 107,37.5849938278,126.9818368607,#관광지#데이트장소추천#도심여행#산책길#산책하기#산책하기좋은곳#삼청동#삼청동길#삼청동문화의거리#서울놀기#서울도심여행#서울여행코스#연인과함께#주말추천여행지#체험#친구와함께#커플데이트
596,596,방화대교,서울특별시 강서구 방화동,37.5876685005,126.825684361,#가족과함께#건축물#관광지#남녀노소#다리#대교#방화대교#서울야경#서울한강#수도권#야경#야경명소#야경여행#야경좋은곳#연인과함께#한강#한강야경명소#한강일몰명소
597,597,환구단,서울특별시 중구 소공로 112(소공동),37.5651627568,126.9794848592,#고종#관광지#대한제국황제국#사적#수도권#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사속으로#역사여행#역사유적#역사유적지#역사유적지#역사이야기#역사탐험#제천단#조선호텔#환구단#환단#황궁우
598,598,충주 정토사지 홍법국사탑,서울특별시 용산구 서빙고로 137(용산동6가),37.5242092182,126.9814941678,#관광지#역사#역사공부#역사관광#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사유적지#역사이야기#역사탐방
599,599,서울 연세대학교 언더우드관,서울특별시 서대문구 연세로 50(신촌동),37.5649231574,126.9383080636,#관광지#근대건축물#근대문화유산#서울연세대학교언더우드관#언더우드관#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사유적지#역사이야기#역사탐방#역사탐험#연세대학교#연세대학교근대건물#연희전문학교
600,600,서울 연세대학교 아펜젤러관,서울특별시 서대문구 연세로 50,37.5659535914,126.938163603,#관광지#상경관#아펜젤러관#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사유적#역사이야기#역사탐방#역사탐험#연세대학교#이학관
601,601,챔피언1250,서울특별시 용산구 한강대로21나길 17,37.5296166128,126.9641761485,#관광지#놀이공간#미세먼지_피하는_실내여행#복합레저스포츠#수도권#실내놀이터#실내여행지#실내운동#아이가_좋아하는_여행#아이와함께#어린이익스트림#이색체험#익스트림스포츠#챔피언1250#체험#친구와함께
602,602,연필로 명상하기,서울특별시 중구 퇴계로20길 50(남산동2가) 삼중빌딩 1층,37.5581192524,126.986237221,#견학#관광지#문화콘텐츠#산업관광#산업관광지#수도권#아이와함께#애니메이션#연필로명상하기#체험여행#체험학습#현장학습
603,603,성동4차산업혁명체험센터,서울특별시 성동구 살곶이길 327(행당동),37.5545623074,127.0405212656,#4차산업#관광지#산업관광#산업관광지#성동4차산업혁명체험센터#수도권#아이와함께#이색체험#체험학습
604,604,YTN,서울특별시 마포구 상암산로 76(상암동) YTN 뉴스퀘어,37.5791790107,126.892300745,#YTN#견학#관광지#문화콘텐츠#방송국#사업관광지#산업관광#산업관광지#수도권#아이와함께#이색체험#직업체험#체험여행#체험학습#현장학습
605,605,JTBC,서울특별시 마포구 상암산로 48-6(상암동) JTBC빌딩,37.5769958913,126.8900787865,#JTBC#견학#관광지#디지털미디어센터#마포JTBC견학#문화콘텐츠#방송국견학#방송국체험#산업관광#산업관광지#상암DMC#수도권#아이와함께#이색체험#직업체험#체험여행#체험학습#현장학습
606,606,팹랩 서울,서울특별시 강남구 선릉로 551 새롬빌딩4층,37.5079150324,127.0452332695,#관광지#남녀노소#산업관광#산업관광지#수도권#아이와함께#연인과함께#이색체험#체험여행#체험프로그램#체험학습#친구와함께#팹랩서울
607,607,서울새활용플라자,서울특별시 성동구 자동차시장길 49,37.5586760298,127.057819573,#관광지#뉴트로_감성여행#도시재생#산업관광#산업관광지#서울재활용플라자#수도권#아이와함께#이색체험#체험학습#친구와함께#친환경신재생에너지
608,608,조선일보 뉴지엄,서울특별시 동작구 현충로 124,37.5061749444,126.9671293186,#1일기자학교#NIE#관광지#뉴스박물관#뉴지엄#문화콘텐츠#미디어체험관#산업관광#산업관광지#수도권#신문박물관#아이와함께#이색체험#조선일보#조선일보뉴지엄#직업체험#체험여행#체험학습#친구와함께#현장학습
609,609,금천예술공장,서울특별시 금천구 범안로15길 57(독산동),37.4688834875,126.8919733235,#공연#관광지#금천예술공장#뉴트로_감성여행#도시재생#문화콘텐츠#문화콘텐츠산업#미술전시#복합문화공간#산업관광#산업관광지#서울가볼만한곳#서울전시관#서울전시회#수도권#아이와함께#예술#예술프로그램#오픈스튜디오#전시관#친구와함께
610,610,구로공단 노동자생활체험관,서울특별시 금천구 벚꽃로44길 17(가산동),37.4828178318,126.8836153607,#관광지#구로공단#구로공단노동자생활체험관#금천순이의집#노동자생활체험관#문화콘텐츠#산업관광#산업관광지#서울가볼만한곳#서울명소#수도권#아이와함께#역사체험#역사탐방#이색체험#직업체험#체험학습#추억여행
611,611,한국가구박물관,서울특별시 성북구 대사관로 121(성북동),37.599858967,126.9930020876,#가구박물관#관광지#문화콘텐츠#박물관#산업관광#산업관광지#수도권#아이와함께#유퀴즈BTS편#유퀴즈BTS편촬영지#유퀴즈촬영지#전시관#친구와함께#한국가구박물관#한옥
612,612,"서울교통공사 차량기지 (고덕, 방화, 수서, 군자, 신정, 신내, 천왕, 창동)",서울특별시 성동구 천호대로 346(용답동),37.5627338812,127.0572583976,#관광지#교육장#교육체험#교육프로그램#산업관광#산업관광지#서울교통공사#서울교통공사차량기지#아이와함께#안전교육#이색체험#자동차조선철강#체험프로그램#테마
613,613,"서울교통공사 차량기지 (도봉, 모란기지)",서울특별시 성동구 천호대로 346,37.5625727888,127.0572306273,#견학프로그램#관광지#교육여행#교육체험#교육프로그램#산업관광#산업관광지#산업안전체험#서울교통공사#서울교통공사차량기지#아이와함께#안전교육#이색체험#자동차조선철강#체험교육#체험프로그램#테마
614,614,한방스파 여용국,서울특별시 송파구 석촌호수로12길 60(잠실동),37.5083267193,127.0799189903,#관광지#뷰티&스파온천&스파#연인과함께#친구와함께#휴식공간#휴식여행#휴식하기#휴식하기 좋은곳#휴식하기좋은곳#힐링&여행#힐링&휴양#힐링&휴양여행
615,615,여계묘역,서울특별시 구로구 고척동산6-3,37.5073006073,126.8560838482,#계남근린공원#관광지#구로구#구로구문화재#구로여계묘역#능골산#덕의근린공원#서울시문화재#역사#역사공부#역사관광지#역사를품은곳#역사속#역사속으로#역사여행#역사유적지#역사이야기#역사탐험
616,616,정선옹주 묘역,서울특별시 구로구 궁동산1-66,37.502003497,126.8278087964,#관광지#구로올레길#궁동#궁동사책길#궁동생태공원#안동권씨#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사유적#역사유적지#역사이야기#역사탐방#역사탐험#정선옹주#정선옹주묘
617,617,마포중앙도서관,서울특별시 마포구 성산로 128,37.5638477441,126.9082163928,#관광지#도서관#독서#독서공간#마포도서관#마포중앙도서관#실내관광지#아이와함께
618,618,광장시장 한복문화 체험관,서울특별시 종로구 창경궁로 88광장시장 2층 특관 450호,37.5701653166,126.9997217621,#관광지#광장시장#아이와함께#이색체험#전통한복#체험프로그램#한국전통#한복문화#한복체험점
619,619,문래예술공장,서울특별시 영등포구 경인로88길 5-4(문래동1가),37.5132812541,126.900160219,#관광지#뉴트로_감성여행#데이트장소추천#문화공간#복합문화공간#산책길#산책하기#연인과함께#열린문화공간#예술문화#예술여행#이색거리#종합예술#커플데이트
620,620,성수동 수제화거리,서울특별시 성동구 연무장7길 15(성수동2가),37.5442915346,127.0547758143,#가족과함께#관광지#남녀노소#데이트명소#사진찍기#사진찍기좋은곳#사진촬영명소#서울데이트장소#수제화#연인과함께#이색거리#커플데이트
621,621,화랑대 철도공원,서울특별시 노원구 화랑로 608,37.6241440529,127.0928645166,#2024_여행가는달과함께하는_발도장여행지#경춘선숲길#관광지#데이트명소#불빛정원#산책길#산책하기#산책하기좋은곳#야경명소#야경여행#야경좋은곳#야경코스#연인과함께#이색체험#커플데이트#화랑대역#화랑대철도공원#휴식공간#휴식공원#휴식여행#휴식하기좋은곳
622,622,하늘공원,서울특별시 마포구 하늘공원로 95,37.5691522918,126.8863599027,#2024_여행가는달과함께하는_발도장여행지#관광지#남녀노소#산책하기#아이와함께#야경명소#야경여행#야경좋은곳#억새#억새군락지#월드컵공원#자연속으로#자연여행#자연좋은곳#자연풍경#자연환경#하늘공원#휴식공원#휴식여행#휴식하기좋은곳
623,623,설화수 플래그십 스토어,서울특별시 강남구 도산대로45길 18,37.5236074796,127.0355003778,#건강여행#관광지#남녀노소#부모님과함께#연인과함께#이색체험#체험프로그램#친구와함께#커플데이트#휴식공간#휴식여행#휴식하기좋은곳#힐링영행
624,624,SPA 1899 동인비,서울특별시 강남구 영동대로 416(대치동),37.5066377643,127.0653425868,#건강여행#관광지#남녀노소#부모님과함께#연인과함께#이색체험#체험프로그램#친구와함께#휴식공간#휴식여행#휴식하기#휴식하기좋은곳#힐링영행
