,Attraction,Good_Point,Selected_People
6011,북한산둘레캠핑장,물놀이하기 좋아요,3
6012,북한산둘레캠핑장,즐길 거리가 많아요,1
6038,한국천주교순교자박물관,산책로가 잘 되어있어요,9
6039,한국천주교순교자박물관,관리가 잘 되어있어요,7
6040,한국천주교순교자박물관,사진이 잘 나와요,6
6041,한국천주교순교자박물관,붐비지 않아요,6
6042,한국천주교순교자박물관,설명이 잘 되어있어요,5
6043,한국천주교순교자박물관,볼거리가 많아요,4
6044,한국천주교순교자박물관,아이와 가기 좋아요,4
6045,한국천주교순교자박물관,주차하기 편해요,4
6046,한국천주교순교자박물관,뷰가 좋아요,3
6047,한국천주교순교자박물관,규모가 커요,1
6095,한강시민공원 잠원수영장,가격이 합리적이에요,100
6096,한강시민공원 잠원수영장,시설이 깔끔해요,87
6097,한강시민공원 잠원수영장,수심이 다양해요,61
6098,한강시민공원 잠원수영장,규모가 커요,51
6099,한강시민공원 잠원수영장,안전하게 관리해요,43
6100,한강시민공원 잠원수영장,샤워실이 잘 되어있어요,34
6101,한강시민공원 잠원수영장,휴게공간이 잘 되어있어요,22
6102,한강시민공원 잠원수영장,물이 깨끗해요,18
6103,한강시민공원 잠원수영장,야외에서 놀기 좋아요,9
6104,한강시민공원 잠원수영장,아이와 가기 좋아요,4
6105,한강시민공원 잠원수영장,주차하기 편해요,3
6106,한강시민공원 잠원수영장,학생과 소통을 잘해요,1
6107,그랜드하얏트 서울 아이스링크,안전하게 관리해요,130
6108,그랜드하얏트 서울 아이스링크,친절해요,125
6109,그랜드하얏트 서울 아이스링크,편의시설이 잘 되어있어요,94
6110,그랜드하얏트 서울 아이스링크,예약이 편리해요,94
6111,그랜드하얏트 서울 아이스링크,대여장비 상태가 좋아요,84
6112,그랜드하얏트 서울 아이스링크,휴게공간이 잘 되어있어요,79
6113,그랜드하얏트 서울 아이스링크,주차하기 편해요,73
6114,그랜드하얏트 서울 아이스링크,규모가 커요,22
6115,그랜드하얏트 서울 아이스링크,가격이 합리적이에요,7
6116,그랜드하얏트 서울 아이스링크,강습 받기 좋아요,6
6141,종이잡지클럽,독특한 책이 많아요,30
6142,종이잡지클럽,책 읽기 쾌적해요,25
6143,종이잡지클럽,책 종류가 다양해요,24
6144,종이잡지클럽,시설이 깔끔해요,17
6145,종이잡지클럽,원하는 책을 찾기 쉬워요,14
6146,종이잡지클럽,신간이 빨리 들어와요,7
6147,종이잡지클럽,카페 같은 분위기에요,4
6148,종이잡지클럽,베스트셀러가 많아요,2
6149,종이잡지클럽,아늑해요,2
6150,종이잡지클럽,컨셉이 독특해요,1
6151,종이잡지클럽,인테리어가 멋져요,1
6173,신라면세점(서울점),종류가 다양해요,263
6174,신라면세점(서울점),친절해요,215
6175,신라면세점(서울점),품질이 좋아요,184
6176,신라면세점(서울점),가성비가 좋아요,181
6177,신라면세점(서울점),비싼 만큼 가치있어요,107
6178,신라면세점(서울점),시설이 깔끔해요,94
6179,신라면세점(서울점),주차하기 편해요,90
6180,신라면세점(서울점),특색 있는 제품이 많아요,78
6181,신라면세점(서울점),매장이 넓어요,77
6182,신라면세점(서울점),분위기가 편안해요,68
6183,신라면세점(서울점),신상품이 많아요,3
6184,신라면세점(서울점),트렌디해요,3
6185,신라면세점(서울점),고급스러워요,2
6186,신라면세점(서울점),포장이 정성스러워요,2
6187,신라면세점(서울점),추천을 잘해줘요,2
6188,신라면세점(서울점),A/S가 세심해요,1
6189,신라면세점(서울점),선물하기 좋아요,1
6339,신창시장,친절해요,47
6340,신창시장,가성비가 좋아요,46
6341,신창시장,품질이 좋아요,12
6342,신창시장,종류가 다양해요,11
6343,신창시장,시설이 깔끔해요,9
6344,신창시장,분위기가 편안해요,9
6345,신창시장,매장이 넓어요,8
6346,신창시장,특색 있는 제품이 많아요,4
6347,신창시장,주차하기 편해요,1
6413,고척근린시장,친절해요,24
6414,고척근린시장,볼거리가 많아요,8
6415,고척근린시장,시설이 깔끔해요,4
6416,고척근린시장,컨셉이 독특해요,3
6417,고척근린시장,야시장이 잘 되어있어요,3
6418,고척근린시장,트렌디해요,3
6419,고척근린시장,먹거리가 풍부해요,2
6420,고척근린시장,특색 있는 제품이 많아요,2
6421,고척근린시장,품질이 좋아요,2
6422,고척근린시장,분위기가 편안해요,1
6423,고척근린시장,가성비가 좋아요,1
6424,고척근린시장,비싼 만큼 가치있어요,1
6425,고척근린시장,종류가 다양해요,1
6525,핫트랙스 (광화문점),종류가 다양해요,4353
6526,핫트랙스 (광화문점),매장이 넓어요,3244
6527,핫트랙스 (광화문점),특색 있는 제품이 많아요,2120
6528,핫트랙스 (광화문점),시설이 깔끔해요,1888
6529,핫트랙스 (광화문점),친절해요,1677
6530,핫트랙스 (광화문점),품질이 좋아요,1534
6531,핫트랙스 (광화문점),분위기가 편안해요,1310
6532,핫트랙스 (광화문점),가성비가 좋아요,673
6533,핫트랙스 (광화문점),주차하기 편해요,520
6534,핫트랙스 (광화문점),비싼 만큼 가치있어요,447
6535,핫트랙스 (광화문점),예쁜 소품이 많아요,19
6536,핫트랙스 (광화문점),아기자기해요,17
6537,핫트랙스 (광화문점),신상품이 많아요,16
6538,핫트랙스 (광화문점),선물하기 좋아요,15
6539,핫트랙스 (광화문점),트렌디해요,15
6540,핫트랙스 (광화문점),고급스러워요,7
6541,핫트랙스 (광화문점),독특한 디자인이 많아요,6
6542,핫트랙스 (광화문점),추천을 잘해줘요,3
6543,핫트랙스 (광화문점),A/S가 세심해요,2
6544,핫트랙스 (광화문점),컨셉이 독특해요,1
6545,핫트랙스 (광화문점),주문제작을 잘해줘요,1
6546,핫트랙스 (광화문점),인테리어가 멋져요,1
6547,핫트랙스 (광화문점),포장이 정성스러워요,1
6548,핫트랙스 (광화문점),사이즈가 다양해요,1
6590,갤러리에이엠,친절해요,16
6591,갤러리에이엠,품질이 좋아요,10
6592,갤러리에이엠,독특한 디자인이 많아요,6
6593,갤러리에이엠,종류가 다양해요,5
6594,갤러리에이엠,분위기가 편안해요,4
6595,갤러리에이엠,가성비가 좋아요,3
6596,갤러리에이엠,스타일 추천을 잘해줘요,2
6597,갤러리에이엠,매장이 넓어요,1
6620,평화의공원,산책로가 잘 되어있어요,70
6621,평화의공원,뷰가 좋아요,69
6622,평화의공원,볼거리가 많아요,26
6623,평화의공원,편의시설이 잘 되어있어요,26
6624,평화의공원,주차하기 편해요,26
6625,평화의공원,관리가 잘 되어있어요,22
6626,평화의공원,사진이 잘 나와요,19
6627,평화의공원,가격이 합리적이에요,17
6628,평화의공원,붐비지 않아요,7
6629,평화의공원,체험 프로그램이 다양해요,6
6630,평화의공원,방문객이 많아요,3
6631,평화의공원,먹거리가 풍부해요,3
6632,평화의공원,아이와 가기 좋아요,3
6633,평화의공원,조용히 쉬기 좋아요,2
6634,평화의공원,규모가 커요,2
6635,평화의공원,근처에 갈 곳이 많아요,1
6636,평화의공원,자연 경관이 좋아요,1
6637,평화의공원,화장실이 깨끗해요,1
6638,평화의공원,트렌디해요,1
6742,양재근린공원,뷰가 좋아요,6
6743,양재근린공원,관리가 잘 되어있어요,5
6744,양재근린공원,주차하기 편해요,4
6745,양재근린공원,가격이 합리적이에요,4
6746,양재근린공원,산책로가 잘 되어있어요,3
6747,양재근린공원,먹거리가 풍부해요,2
6748,양재근린공원,방문객이 많아요,1
6749,양재근린공원,아이와 가기 좋아요,1
6750,양재근린공원,친절해요,1
6751,양재근린공원,반려동물과 가기 좋아요,1
6752,양재근린공원,사진이 잘 나와요,1
6753,양재근린공원,화장실이 깨끗해요,1
6754,양재근린공원,붐비지 않아요,1
6755,양재근린공원,유익해요,1
6777,용양봉저정 공원,뷰가 좋아요,17
6778,용양봉저정 공원,산책로가 잘 되어있어요,10
6779,용양봉저정 공원,사진이 잘 나와요,8
6780,용양봉저정 공원,붐비지 않아요,6
6781,용양봉저정 공원,볼거리가 많아요,4
6782,용양봉저정 공원,관리가 잘 되어있어요,3
6783,용양봉저정 공원,자연 경관이 좋아요,3
6784,용양봉저정 공원,방문객이 많아요,1
6785,용양봉저정 공원,조용히 쉬기 좋아요,1
6786,봉천중앙시장,친절해요,74
6787,봉천중앙시장,볼거리가 많아요,57
6788,봉천중앙시장,트렌디해요,30
6789,봉천중앙시장,주차하기 편해요,26
6790,봉천중앙시장,컨셉이 독특해요,23
6791,봉천중앙시장,야시장이 잘 되어있어요,20
6792,봉천중앙시장,먹거리가 풍부해요,16
6793,봉천중앙시장,시설이 깔끔해요,14
6794,봉천중앙시장,종류가 다양해요,11
6795,봉천중앙시장,편의시설이 잘 되어있어요,5
6796,봉천중앙시장,방문객이 많아요,4
6797,봉천중앙시장,가성비가 좋아요,3
6798,봉천중앙시장,특색 있는 제품이 많아요,3
6799,봉천중앙시장,분위기가 편안해요,2
6800,봉천중앙시장,품질이 좋아요,2
6801,봉천중앙시장,규모가 커요,2
6802,봉천중앙시장,매장이 넓어요,2
6803,봉천중앙시장,비싼 만큼 가치있어요,1
6804,봉천중앙시장,붐비지 않아요,1
6805,서울시립대학교박물관,유익해요,16
6806,서울시립대학교박물관,주차하기 편해요,8
6807,서울시립대학교박물관,전시 구성이 알차요,7
6808,서울시립대학교박물관,설명이 잘 되어있어요,7
6809,서울시립대학교박물관,가격이 합리적이에요,6
6810,서울시립대학교박물관,체험 프로그램이 다양해요,5
6811,서울시립대학교박물관,공간이 넓어요,5
6812,서울시립대학교박물관,전시 테마가 재밌어요,4
6813,서울시립대학교박물관,아이와 가기 좋아요,1
6833,태릉시장,친절해요,9
6834,태릉시장,종류가 다양해요,7
6835,태릉시장,시설이 깔끔해요,6
6836,태릉시장,품질이 좋아요,4
6837,태릉시장,분위기가 편안해요,3
6838,태릉시장,가성비가 좋아요,3
6839,태릉시장,볼거리가 많아요,2
6840,태릉시장,비싼 만큼 가치있어요,2
6841,태릉시장,특색 있는 제품이 많아요,2
6842,태릉시장,먹거리가 풍부해요,1
6843,태릉시장,야시장이 잘 되어있어요,1
6844,태릉시장,주차하기 편해요,1
6845,태릉시장,매장이 넓어요,1
6978,세인트제임스 삼청점,품질이 좋아요,21
6979,세인트제임스 삼청점,종류가 다양해요,14
6980,세인트제임스 삼청점,친절해요,13
6981,세인트제임스 삼청점,독특한 디자인이 많아요,11
6982,세인트제임스 삼청점,분위기가 편안해요,9
6983,세인트제임스 삼청점,스타일 추천을 잘해줘요,6
6984,세인트제임스 삼청점,가성비가 좋아요,5
6985,세인트제임스 삼청점,매장이 넓어요,3
6986,세인트제임스 삼청점,A/S가 세심해요,1
6987,세인트제임스 삼청점,비싼 만큼 가치있어요,1
6988,세인트제임스 삼청점,사이즈가 다양해요,1
6989,세인트제임스 삼청점,트렌디해요,1
7094,신영시장,친절해요,9
7095,신영시장,품질이 좋아요,9
7096,신영시장,가성비가 좋아요,8
7097,신영시장,종류가 다양해요,6
7098,신영시장,시설이 깔끔해요,5
7099,신영시장,주차하기 편해요,5
7100,신영시장,특색 있는 제품이 많아요,3
7101,신영시장,매장이 넓어요,3
7102,신영시장,분위기가 편안해요,2
7103,신영시장,컨셉이 독특해요,1
7104,신영시장,편의시설이 잘 되어있어요,1
7105,신영시장,비싼 만큼 가치있어요,1
7106,갤러리아백화점명품관EAST,친절해요,1074
7107,갤러리아백화점명품관EAST,종류가 다양해요,843
7108,갤러리아백화점명품관EAST,품질이 좋아요,821
7109,갤러리아백화점명품관EAST,특색 있는 제품이 많아요,572
7110,갤러리아백화점명품관EAST,비싼 만큼 가치있어요,453
7111,갤러리아백화점명품관EAST,가성비가 좋아요,365
7112,갤러리아백화점명품관EAST,시설이 깔끔해요,349
7113,갤러리아백화점명품관EAST,주차하기 편해요,301
7114,갤러리아백화점명품관EAST,분위기가 편안해요,243
7115,갤러리아백화점명품관EAST,매장이 넓어요,206
7116,갤러리아백화점명품관EAST,고급스러워요,51
7117,갤러리아백화점명품관EAST,트렌디해요,45
7118,갤러리아백화점명품관EAST,선물하기 좋아요,33
7119,갤러리아백화점명품관EAST,포장이 정성스러워요,26
7120,갤러리아백화점명품관EAST,신상품이 많아요,8
7121,갤러리아백화점명품관EAST,추천을 잘해줘요,6
7122,갤러리아백화점명품관EAST,컨셉이 독특해요,3
7123,갤러리아백화점명품관EAST,인테리어가 멋져요,3
7124,갤러리아백화점명품관EAST,아기자기해요,2
7125,갤러리아백화점명품관EAST,독특한 디자인이 많아요,2
7126,갤러리아백화점명품관EAST,사이즈가 다양해요,2
7127,갤러리아백화점명품관EAST,A/S가 세심해요,1
7128,갤러리아백화점명품관EAST,설명이 자세해요,1
7129,갤러리아백화점명품관EAST,사진이 잘 나와요,1
7188,짚풀생활사박물관,유익해요,9
7189,짚풀생활사박물관,설명이 잘 되어있어요,7
7190,짚풀생활사박물관,체험 프로그램이 다양해요,7
7191,짚풀생활사박물관,아이와 가기 좋아요,6
7192,짚풀생활사박물관,전시 테마가 재밌어요,3
7193,짚풀생활사박물관,전시 구성이 알차요,2
7194,짚풀생활사박물관,컨셉이 독특해요,1
7195,짚풀생활사박물관,사진이 잘 나와요,1
7196,짚풀생활사박물관,가격이 합리적이에요,1
7197,짚풀생활사박물관,공간이 넓어요,1
7383,한강공원 난지캠핑장,깨끗해요,115
7384,한강공원 난지캠핑장,바비큐 해먹기 좋아요 ,68
7385,한강공원 난지캠핑장,화장실이 잘 되어있어요,67
7386,한강공원 난지캠핑장,개수대가 잘 되어있어요,59
7387,한강공원 난지캠핑장,공용시설 관리가 잘돼요,51
7388,한강공원 난지캠핑장,주차하기 편해요,48
7389,한강공원 난지캠핑장,뷰가 좋아요,42
7390,한강공원 난지캠핑장,조용히 쉬기 좋아요,33
7391,한강공원 난지캠핑장,사이트 간격이 넓어요,27
7392,한강공원 난지캠핑장,온수가 잘 나와요,27
7393,한강공원 난지캠핑장,사진이 잘 나와요,11
7394,한강공원 난지캠핑장,그늘이 많아요,8
7395,한강공원 난지캠핑장,매너타임이 잘 지켜져요,6
7396,한강공원 난지캠핑장,벌레 걱정 없어요,5
7397,한강공원 난지캠핑장,마트 이용이 편해요,1
7398,한강공원 난지캠핑장,근처에 갈 곳이 많아요,1
7399,한강공원 난지캠핑장,물놀이하기 좋아요,1
7400,동국대학교 박물관,유익해요,12
7401,동국대학교 박물관,체험 프로그램이 다양해요,3
7402,동국대학교 박물관,설명이 잘 되어있어요,2
7403,동국대학교 박물관,공간이 넓어요,2
7404,동국대학교 박물관,전시 테마가 재밌어요,1
7405,동국대학교 박물관,아이와 가기 좋아요,1
7406,동국대학교 박물관,주차하기 편해요,1
7407,동국대학교 박물관,사진이 잘 나와요,1
7408,세인트제임스 서울,품질이 좋아요,19
7409,세인트제임스 서울,친절해요,16
7410,세인트제임스 서울,매장이 넓어요,11
7411,세인트제임스 서울,종류가 다양해요,10
7412,세인트제임스 서울,분위기가 편안해요,8
7413,세인트제임스 서울,독특한 디자인이 많아요,5
7414,세인트제임스 서울,스타일 추천을 잘해줘요,5
7415,세인트제임스 서울,가성비가 좋아요,2
7416,세인트제임스 서울,고급스러워요,1
7417,세인트제임스 서울,주차하기 편해요,1
7418,세인트제임스 서울,신상품이 많아요,1
7419,세인트제임스 서울,사이즈가 다양해요,1
7420,서울 서초 글램핑 청계산장,바비큐 해먹기 좋아요 ,10
7421,서울 서초 글램핑 청계산장,깨끗해요,10
7422,서울 서초 글램핑 청계산장,조용히 쉬기 좋아요,8
7423,서울 서초 글램핑 청계산장,화장실이 잘 되어있어요,8
7424,서울 서초 글램핑 청계산장,뷰가 좋아요,7
7425,서울 서초 글램핑 청계산장,사진이 잘 나와요,6
7426,서울 서초 글램핑 청계산장,개수대가 잘 되어있어요,5
7427,서울 서초 글램핑 청계산장,공용시설 관리가 잘돼요,3
7428,서울 서초 글램핑 청계산장,온수가 잘 나와요,3
7429,서울 서초 글램핑 청계산장,매너타임이 잘 지켜져요,2
7430,서울 서초 글램핑 청계산장,주차하기 편해요,2
7431,서울 서초 글램핑 청계산장,사이트 간격이 넓어요,2
7432,서울 서초 글램핑 청계산장,인테리어가 멋져요,1
7433,서울 서초 글램핑 청계산장,벌레 걱정 없어요,1
7434,서울 서초 글램핑 청계산장,그늘이 많아요,1
7484,두타몰,가성비가 좋아요,47
7485,두타몰,종류가 다양해요,37
7486,두타몰,친절해요,36
7487,두타몰,품질이 좋아요,27
7488,두타몰,특색 있는 제품이 많아요,23
7489,두타몰,매장이 넓어요,15
7490,두타몰,분위기가 편안해요,13
7491,두타몰,주차하기 편해요,13
7492,두타몰,비싼 만큼 가치있어요,12
7493,두타몰,시설이 깔끔해요,10
7494,두타몰,트렌디해요,4
7495,두타몰,고급스러워요,2
7496,두타몰,신상품이 많아요,2
7497,두타몰,추천을 잘해줘요,1
7520,때때롯살롱,친절해요,181
7521,때때롯살롱,품질이 좋아요,164
7522,때때롯살롱,독특한 디자인이 많아요,163
7523,때때롯살롱,종류가 다양해요,137
7524,때때롯살롱,분위기가 편안해요,93
7525,때때롯살롱,스타일 추천을 잘해줘요,78
7526,때때롯살롱,가성비가 좋아요,52
7527,때때롯살롱,특색 있는 제품이 많아요,13
7528,때때롯살롱,고급스러워요,12
7529,때때롯살롱,맞춤 제작을 잘해요,8
7530,때때롯살롱,A/S가 세심해요,7
7531,때때롯살롱,트렌디해요,7
7532,때때롯살롱,컨셉이 독특해요,6
7533,때때롯살롱,시설이 깔끔해요,5
7534,때때롯살롱,선물하기 좋아요,4
7535,때때롯살롱,비싼 만큼 가치있어요,4
7536,때때롯살롱,사이즈가 다양해요,4
7537,때때롯살롱,매장이 넓어요,3
7538,때때롯살롱,주차하기 편해요,1
7566,용산전자랜드,친절해요,135
7567,용산전자랜드,주차하기 편해요,119
7568,용산전자랜드,매장이 넓어요,85
7569,용산전자랜드,종류가 다양해요,72
7570,용산전자랜드,시설이 깔끔해요,65
7571,용산전자랜드,가성비가 좋아요,63
7572,용산전자랜드,분위기가 편안해요,56
7573,용산전자랜드,품질이 좋아요,52
7574,용산전자랜드,특색 있는 제품이 많아요,27
7575,용산전자랜드,비싼 만큼 가치있어요,18
7597,봉일시장,친절해요,8
7598,봉일시장,주차하기 편해요,6
7599,봉일시장,가성비가 좋아요,6
7600,봉일시장,시설이 깔끔해요,5
7601,봉일시장,분위기가 편안해요,5
7602,봉일시장,매장이 넓어요,5
7603,봉일시장,종류가 다양해요,4
7604,봉일시장,품질이 좋아요,2
7605,봉일시장,비싼 만큼 가치있어요,1
7606,봉일시장,특색 있는 제품이 많아요,1
7688,노룬산골목시장,친절해요,27
7689,노룬산골목시장,종류가 다양해요,14
7690,노룬산골목시장,가성비가 좋아요,11
7691,노룬산골목시장,매장이 넓어요,9
7692,노룬산골목시장,볼거리가 많아요,8
7693,노룬산골목시장,품질이 좋아요,5
7694,노룬산골목시장,시설이 깔끔해요,4
7695,노룬산골목시장,분위기가 편안해요,4
7696,노룬산골목시장,특색 있는 제품이 많아요,4
7697,노룬산골목시장,비싼 만큼 가치있어요,2
7698,노룬산골목시장,편의시설이 잘 되어있어요,1
7699,노룬산골목시장,야시장이 잘 되어있어요,1
7700,노룬산골목시장,주차하기 편해요,1
7701,노룬산골목시장,트렌디해요,1
7702,노룬산골목시장,붐비지 않아요,1
7809,엘크레,스타일 추천을 잘해줘요,497
7810,엘크레,시술이 꼼꼼해요,457
7811,엘크레,친절해요,442
7812,엘크레,원하는 스타일로 잘해줘요,438
7813,엘크레,자연스러워요,370
7814,엘크레,상담이 자세해요,267
7815,엘크레,손이 빨라요,242
7816,엘크레,관리법을 잘 알려줘요,207
7817,엘크레,트렌디해요,146
7818,엘크레,매장이 청결해요,137
7819,엘크레,예약이 편리해요,106
7820,엘크레,가격이 합리적이에요,103
7821,엘크레,고급스러워요,84
7822,엘크레,비싼 만큼 가치있어요,70
7823,엘크레,맞춤 케어를 잘해줘요,32
7824,엘크레,주차하기 편해요,10
7825,엘크레,분위기가 편안해요,7
7826,엘크레,과도한 권유가 없어요,5
7827,엘크레,관리 효과가 좋아요,4
7828,엘크레,가격 안내가 명확해요,4
7829,엘크레,대화가 즐거워요,3
7830,엘크레,필요한 대화만 오가요,3
7831,엘크레,대기공간이 잘 되어있어요,2
7832,가회민화박물관,아이와 가기 좋아요,8
7833,가회민화박물관,유익해요,8
7834,가회민화박물관,체험 프로그램이 다양해요,5
7835,가회민화박물관,가격이 합리적이에요,3
7836,가회민화박물관,전시 구성이 알차요,2
7837,가회민화박물관,설명이 잘 되어있어요,2
7838,가회민화박물관,공간이 넓어요,2
7839,가회민화박물관,전시 테마가 재밌어요,1
7840,가회민화박물관,주차하기 편해요,1
7841,가회민화박물관,사진이 잘 나와요,1
7899,신성종합시장,친절해요,7
7900,신성종합시장,볼거리가 많아요,6
7901,신성종합시장,먹거리가 풍부해요,2
7902,신성종합시장,컨셉이 독특해요,1
7903,신성종합시장,아이와 가기 좋아요,1
8002,현대백화점 (압구정본점),친절해요,367
8003,현대백화점 (압구정본점),종류가 다양해요,286
8004,현대백화점 (압구정본점),품질이 좋아요,268
8005,현대백화점 (압구정본점),시설이 깔끔해요,179
8006,현대백화점 (압구정본점),주차하기 편해요,157
8007,현대백화점 (압구정본점),비싼 만큼 가치있어요,154
8008,현대백화점 (압구정본점),매장이 넓어요,125
8009,현대백화점 (압구정본점),특색 있는 제품이 많아요,104
8010,현대백화점 (압구정본점),분위기가 편안해요,103
8011,현대백화점 (압구정본점),가성비가 좋아요,98
8012,현대백화점 (압구정본점),고급스러워요,7
8013,현대백화점 (압구정본점),선물하기 좋아요,5
8014,현대백화점 (압구정본점),트렌디해요,5
8015,현대백화점 (압구정본점),포장이 정성스러워요,4
8016,현대백화점 (압구정본점),신상품이 많아요,4
8017,현대백화점 (압구정본점),인테리어가 멋져요,3
8131,길동복조리시장,친절해요,94
8132,길동복조리시장,볼거리가 많아요,35
8133,길동복조리시장,가성비가 좋아요,27
8134,길동복조리시장,특색 있는 제품이 많아요,18
8135,길동복조리시장,종류가 다양해요,13
8136,길동복조리시장,먹거리가 풍부해요,12
8137,길동복조리시장,품질이 좋아요,8
8138,길동복조리시장,시설이 깔끔해요,6
8139,길동복조리시장,분위기가 편안해요,3
8140,길동복조리시장,트렌디해요,3
8141,길동복조리시장,컨셉이 독특해요,2
8142,길동복조리시장,매장이 넓어요,2
8143,길동복조리시장,편의시설이 잘 되어있어요,1
8144,길동복조리시장,야시장이 잘 되어있어요,1
8145,길동복조리시장,주차하기 편해요,1
8215,관훈동 한국공예관,종류가 다양해요,53
8216,관훈동 한국공예관,특색 있는 제품이 많아요,46
8217,관훈동 한국공예관,친절해요,37
8218,관훈동 한국공예관,가성비가 좋아요,33
8219,관훈동 한국공예관,품질이 좋아요,17
8220,관훈동 한국공예관,매장이 넓어요,11
8221,관훈동 한국공예관,분위기가 편안해요,7
8222,관훈동 한국공예관,시설이 깔끔해요,4
8223,관훈동 한국공예관,선물하기 좋아요,3
8224,관훈동 한국공예관,비싼 만큼 가치있어요,3
8225,네이처리퍼블릭 명동월드점,가성비가 좋아요,103
8226,네이처리퍼블릭 명동월드점,종류가 다양해요,76
8227,네이처리퍼블릭 명동월드점,친절해요,65
8228,네이처리퍼블릭 명동월드점,품질이 좋아요,40
8229,네이처리퍼블릭 명동월드점,매장이 넓어요,36
8230,네이처리퍼블릭 명동월드점,시설이 깔끔해요,23
8231,네이처리퍼블릭 명동월드점,특색 있는 제품이 많아요,19
8232,네이처리퍼블릭 명동월드점,분위기가 편안해요,10
8233,네이처리퍼블릭 명동월드점,비싼 만큼 가치있어요,3
8234,네이처리퍼블릭 명동월드점,주차하기 편해요,2
8235,네이처리퍼블릭 명동월드점,포장이 정성스러워요,1
8236,네이처리퍼블릭 명동월드점,신상품이 많아요,1
8237,네이처리퍼블릭 명동월드점,트렌디해요,1
8238,서강대박물관,주차하기 편해요,6
8239,서강대박물관,공간이 넓어요,4
8240,서강대박물관,전시 구성이 알차요,3
8241,서강대박물관,전시 테마가 재밌어요,2
8242,서강대박물관,가격이 합리적이에요,2
8243,서강대박물관,체험 프로그램이 다양해요,2
8244,서강대박물관,유익해요,2
8245,서강대박물관,설명이 잘 되어있어요,1
8246,서강대박물관,아이와 가기 좋아요,1
8247,서강대박물관,사진이 잘 나와요,1
8248,고척근린공원,주차하기 편해요,36
8249,고척근린공원,산책로가 잘 되어있어요,36
8250,고척근린공원,관리가 잘 되어있어요,24
8251,고척근린공원,뷰가 좋아요,21
8252,고척근린공원,붐비지 않아요,13
8253,고척근린공원,편의시설이 잘 되어있어요,10
8254,고척근린공원,사진이 잘 나와요,10
8255,고척근린공원,가격이 합리적이에요,10
8256,고척근린공원,먹거리가 풍부해요,7
8257,고척근린공원,볼거리가 많아요,6
8258,고척근린공원,방문객이 많아요,6
8259,고척근린공원,체험 프로그램이 다양해요,2
8281,종로구콰니,독특한 디자인이 많아요,55
8282,종로구콰니,친절해요,46
8283,종로구콰니,가성비가 좋아요,36
8284,종로구콰니,품질이 좋아요,36
8285,종로구콰니,분위기가 편안해요,26
8286,종로구콰니,종류가 다양해요,20
8287,종로구콰니,스타일 추천을 잘해줘요,11
8288,종로구콰니,A/S가 세심해요,8
8289,종로구콰니,매장이 넓어요,5
8290,종로구콰니,트렌디해요,4
8291,종로구콰니,시설이 깔끔해요,2
8292,종로구콰니,컨셉이 독특해요,1
8293,종로구콰니,고급스러워요,1
8294,종로구콰니,특색 있는 제품이 많아요,1
8295,테크노마트,친절해요,61
8296,테크노마트,주차하기 편해요,26
8297,테크노마트,시설이 깔끔해요,19
8298,테크노마트,가격이 합리적이에요,18
8299,테크노마트,설명이 자세해요,16
8300,테크노마트,분위기가 편안해요,13
8301,테크노마트,서비스가 좋아요,10
8302,테크노마트,대기공간이 잘 되어있어요,5
8303,테크노마트,가격 안내가 명확해요,3
8304,테크노마트,매장이 넓어요,2
8726,소공동세란안경,친절해요,25
8727,소공동세란안경,설명이 자세해요,20
8728,소공동세란안경,추천을 잘해줘요,17
8729,소공동세란안경,검안이 꼼꼼해요,16
8730,소공동세란안경,상품이 다양해요,14
8731,소공동세란안경,비싼 만큼 가치있어요,11
8732,소공동세란안경,가격이 합리적이에요,10
8733,소공동세란안경,A/S가 세심해요,8
8734,소공동세란안경,주차하기 편해요,5
8735,소공동세란안경,트렌디해요,5
8759,화곡본동시장,트렌디해요,5
8760,화곡본동시장,시설이 깔끔해요,4
8761,화곡본동시장,친절해요,4
8762,화곡본동시장,가성비가 좋아요,3
8763,화곡본동시장,특색 있는 제품이 많아요,2
8764,화곡본동시장,종류가 다양해요,2
8765,화곡본동시장,볼거리가 많아요,1
8766,화곡본동시장,컨셉이 독특해요,1
8767,화곡본동시장,편의시설이 잘 되어있어요,1
8768,화곡본동시장,먹거리가 풍부해요,1
8769,화곡본동시장,분위기가 편안해요,1
8770,화곡본동시장,야시장이 잘 되어있어요,1
8771,KCDF 갤러리숍 공예정원,특색 있는 제품이 많아요,16
8772,KCDF 갤러리숍 공예정원,품질이 좋아요,9
8773,KCDF 갤러리숍 공예정원,시설이 깔끔해요,7
8774,KCDF 갤러리숍 공예정원,친절해요,6
8775,KCDF 갤러리숍 공예정원,분위기가 편안해요,6
8776,KCDF 갤러리숍 공예정원,비싼 만큼 가치있어요,5
8777,KCDF 갤러리숍 공예정원,종류가 다양해요,5
8778,KCDF 갤러리숍 공예정원,독특한 디자인이 많아요,1
8779,KCDF 갤러리숍 공예정원,고급스러워요,1
8780,KCDF 갤러리숍 공예정원,예쁜 소품이 많아요,1
8781,KCDF 갤러리숍 공예정원,가성비가 좋아요,1
8782,KCDF 갤러리숍 공예정원,매장이 넓어요,1
8783,서울청계광장,뷰가 좋아요,35
8784,서울청계광장,산책로가 잘 되어있어요,30
8785,서울청계광장,사진이 잘 나와요,27
8786,서울청계광장,볼거리가 많아요,15
8787,서울청계광장,방문객이 많아요,15
