,Attraction,Category,type,Category_Map,Category_Map_v2,Good_Point,Selected_People,Participants
4272,파리공원,관광,nature,매력도,분위기,방문객이 많아요,10,32
4273,파리공원,관광,nature,매력도,활동,볼거리가 많아요,8,32
4274,파리공원,관광,nature,매력도,분위기,사진이 잘 나와요,8,32
4275,파리공원,관광,nature,편의,시설,편의시설이 잘 되어있어요,6,32
4276,파리공원,관광,nature,매력도,분위기,아이와 가기 좋아요,3,32
4277,파리공원,관광,nature,편의,접근성,주차하기 편해요,3,32
4278,파리공원,관광,nature,만족도,서비스,반려동물과 가기 좋아요,3,32
4279,파리공원,관광,nature,편의,접근성,근처에 갈 곳이 많아요,2,32
4280,파리공원,관광,nature,매력도,분위기,조용히 쉬기 좋아요,1,32
4281,파리공원,관광,nature,매력도,분위기,피크닉하기 좋아요,1,32
4282,파리공원,관광,nature,만족도,가격,가격이 합리적이에요,1,32
4283,파리공원,관광,nature,매력도,활동,체험 프로그램이 다양해요,1,32
4284,파리공원,관광,nature,편의,시설,규모가 커요,1,32
4285,파리공원,관광,nature,매력도,분위기,자연 경관이 좋아요,1,32
4286,파리공원,관광,nature,매력도,분위기,트렌디해요,1,32
4287,파리공원,관광,nature,만족도,서비스,유익해요,1,32
4288,파크하비오 워터킹덤&스파,관광,theme,편의,시설,시설이 깔끔해요,1761,"3,445"
4289,파크하비오 워터킹덤&스파,관광,theme,편의,접근성,주차하기 편해요,1650,"3,445"
4290,파크하비오 워터킹덤&스파,관광,theme,편의,시설,샤워실이 잘 되어있어요,1087,"3,445"
4291,파크하비오 워터킹덤&스파,관광,theme,편의,시설,수질 관리가 잘돼요,1017,"3,445"
4292,파크하비오 워터킹덤&스파,관광,theme,편의,시설,규모가 커요,1000,"3,445"
4293,파크하비오 워터킹덤&스파,관광,theme,만족도,서비스,안전하게 관리해요,962,"3,445"
4294,파크하비오 워터킹덤&스파,관광,theme,편의,시설,부대시설이 잘 되어있어요,828,"3,445"
4295,파크하비오 워터킹덤&스파,관광,theme,매력도,활동,놀이기구가 다양해요,769,"3,445"
4296,파크하비오 워터킹덤&스파,관광,theme,만족도,서비스,친절해요,695,"3,445"
4297,파크하비오 워터킹덤&스파,관광,theme,만족도,가격,가격이 합리적이에요,540,"3,445"
4298,파크하비오 워터킹덤&스파,관광,theme,매력도,분위기,아이와 가기 좋아요,243,"3,445"
4299,파크하비오 워터킹덤&스파,관광,theme,편의,시설,물이 따뜻해요,67,"3,445"
4300,파크하비오 워터킹덤&스파,관광,theme,매력도,분위기,대기시간이 짧아요,42,"3,445"
4301,파크하비오 워터킹덤&스파,관광,theme,편의,시설,수심이 다양해요,28,"3,445"
4302,파크하비오 워터킹덤&스파,관광,theme,편의,시설,먹거리가 풍부해요,15,"3,445"
4303,파크하비오 워터킹덤&스파,관광,theme,매력도,활동,컨셉이 독특해요,11,"3,445"
4304,파크하비오 워터킹덤&스파,관광,theme,매력도,활동,체험 프로그램이 다양해요,7,"3,445"
4305,파크하비오 워터킹덤&스파,관광,theme,매력도,분위기,사진이 잘 나와요,4,"3,445"
4306,파크하비오 워터킹덤&스파,관광,theme,편의,시설,인테리어가 멋져요,3,"3,445"
4307,파크하비오 워터킹덤&스파,관광,theme,매력도,활동,볼거리가 많아요,1,"3,445"
4308,평화의공원,관광,nature,편의,접근성,산책로가 잘 되어있어요,70,172
4309,평화의공원,관광,nature,매력도,분위기,뷰가 좋아요,69,172
4310,평화의공원,관광,nature,매력도,활동,볼거리가 많아요,26,172
4311,평화의공원,관광,nature,편의,시설,편의시설이 잘 되어있어요,26,172
4312,평화의공원,관광,nature,편의,접근성,주차하기 편해요,26,172
4313,평화의공원,관광,nature,편의,시설,관리가 잘 되어있어요,22,172
4314,평화의공원,관광,nature,매력도,분위기,사진이 잘 나와요,19,172
4315,평화의공원,관광,nature,만족도,가격,가격이 합리적이에요,17,172
4316,평화의공원,관광,nature,매력도,분위기,붐비지 않아요,7,172
4317,평화의공원,관광,nature,매력도,활동,체험 프로그램이 다양해요,6,172
4318,평화의공원,관광,nature,매력도,분위기,방문객이 많아요,3,172
4319,평화의공원,관광,nature,편의,시설,먹거리가 풍부해요,3,172
4320,평화의공원,관광,nature,매력도,분위기,아이와 가기 좋아요,3,172
4321,평화의공원,관광,nature,매력도,분위기,조용히 쉬기 좋아요,2,172
4322,평화의공원,관광,nature,편의,시설,규모가 커요,2,172
4323,평화의공원,관광,nature,편의,접근성,근처에 갈 곳이 많아요,1,172
4324,평화의공원,관광,nature,매력도,분위기,자연 경관이 좋아요,1,172
4325,평화의공원,관광,nature,편의,시설,화장실이 깨끗해요,1,172
4326,평화의공원,관광,nature,매력도,분위기,트렌디해요,1,172
4327,푸른수목원,관광,nature,편의,접근성,산책로가 잘 되어있어요,280,400
4328,푸른수목원,관광,nature,편의,접근성,주차하기 편해요,132,400
4329,푸른수목원,관광,nature,매력도,분위기,뷰가 좋아요,103,400
4330,푸른수목원,관광,nature,매력도,활동,볼거리가 많아요,94,400
4331,푸른수목원,관광,nature,매력도,분위기,사진이 잘 나와요,69,400
4332,푸른수목원,관광,nature,매력도,분위기,신기한 식물이 많아요,61,400
4333,푸른수목원,관광,nature,편의,시설,화장실이 깨끗해요,50,400
4334,푸른수목원,관광,nature,편의,시설,편의시설이 잘 되어있어요,40,400
4335,푸른수목원,관광,nature,만족도,가격,가격이 합리적이에요,34,400
4336,푸른수목원,관광,nature,편의,접근성,대중교통이 편해요,8,400
4337,푸른수목원,관광,nature,매력도,분위기,아이와 가기 좋아요,2,400
4338,푸른수목원,관광,nature,편의,시설,규모가 커요,2,400
4339,푸른수목원,관광,nature,만족도,서비스,반려동물과 가기 좋아요,1,400
4340,풋볼 팬타지움,관광,experience,만족도,서비스,유익해요,7,18
4341,풋볼 팬타지움,관광,experience,매력도,활동,전시 테마가 재밌어요,5,18
4342,풋볼 팬타지움,관광,experience,매력도,분위기,아이와 가기 좋아요,5,18
4343,풋볼 팬타지움,관광,experience,편의,접근성,주차하기 편해요,5,18
4344,풋볼 팬타지움,관광,experience,매력도,활동,체험 프로그램이 다양해요,5,18
4345,풋볼 팬타지움,관광,experience,매력도,활동,전시 구성이 알차요,3,18
4346,풋볼 팬타지움,관광,experience,매력도,활동,컨셉이 독특해요,2,18
4347,풋볼 팬타지움,관광,experience,만족도,서비스,설명이 잘 되어있어요,2,18
4348,풋볼 팬타지움,관광,experience,만족도,가격,가격이 합리적이에요,2,18
4349,풋볼 팬타지움,관광,experience,매력도,분위기,사진이 잘 나와요,1,18
4350,풋볼 팬타지움,관광,experience,매력도,분위기,뷰가 좋아요,1,18
4351,프레젠트모먼트,관광,shop_etc,매력도,분위기,예쁜 소품이 많아요,126,197
4352,프레젠트모먼트,관광,shop_etc,편의,시설,인테리어가 멋져요,117,197
4353,프레젠트모먼트,관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,114,197
4354,프레젠트모먼트,관광,shop_etc,매력도,활동,상품이 다양해요,111,197
4355,프레젠트모먼트,관광,shop_etc,매력도,활동,선물하기 좋아요,89,197
4356,프레젠트모먼트,관광,shop_etc,만족도,서비스,포장이 정성스러워요,43,197
4357,프레젠트모먼트,관광,shop_etc,만족도,가격,품질이 좋아요,37,197
4358,프레젠트모먼트,관광,shop_etc,만족도,가격,비싼 만큼 가치있어요,18,197
4359,프레젠트모먼트,관광,shop_etc,만족도,서비스,친절해요,5,197
4360,프레젠트모먼트,관광,shop_etc,매력도,활동,컨셉이 독특해요,4,197
4361,프레젠트모먼트,관광,shop_etc,매력도,분위기,아기자기해요,4,197
4362,프레젠트모먼트,관광,shop_etc,매력도,분위기,트렌디해요,3,197
4363,프레젠트모먼트,관광,shop_etc,매력도,분위기,분위기가 편안해요,2,197
4364,프레젠트모먼트,관광,shop_etc,매력도,분위기,사진이 잘 나와요,2,197
4365,프레젠트모먼트,관광,shop_etc,만족도,가격,가성비가 좋아요,2,197
4366,프레젠트모먼트,관광,shop_etc,편의,접근성,주차하기 편해요,1,197
4367,프리스비 (Frisbee) 건대점,관광,shop_etc,만족도,서비스,친절해요,93,179
4368,프리스비 (Frisbee) 건대점,관광,shop_etc,편의,시설,시설이 깔끔해요,59,179
4369,프리스비 (Frisbee) 건대점,관광,shop_etc,편의,시설,종류가 다양해요,53,179
4370,프리스비 (Frisbee) 건대점,관광,shop_etc,만족도,가격,품질이 좋아요,51,179
4371,프리스비 (Frisbee) 건대점,관광,shop_etc,만족도,가격,비싼 만큼 가치있어요,37,179
4372,프리스비 (Frisbee) 건대점,관광,shop_etc,편의,접근성,주차하기 편해요,31,179
4373,프리스비 (Frisbee) 건대점,관광,shop_etc,편의,시설,매장이 넓어요,31,179
4374,프리스비 (Frisbee) 건대점,관광,shop_etc,매력도,분위기,분위기가 편안해요,25,179
4375,프리스비 (Frisbee) 건대점,관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,23,179
4376,프리스비 (Frisbee) 건대점,관광,shop_etc,만족도,가격,가성비가 좋아요,21,179
4377,프리스비 (Frisbee) 건대점,관광,shop_etc,만족도,서비스,추천을 잘해줘요,2,179
4378,프리스비 (Frisbee) 건대점,관광,shop_etc,만족도,서비스,A/S가 세심해요,1,179
4379,프리스비 (Frisbee) 건대점,관광,shop_etc,만족도,서비스,설명이 자세해요,1,179
4380,프리스비 (Frisbee) 건대점,관광,shop_etc,매력도,활동,선물하기 좋아요,1,179
4381,프리스비 (Frisbee) 건대점,관광,shop_etc,매력도,분위기,고급스러워요,1,179
4382,프리스비 (Frisbee) 건대점,관광,shop_etc,매력도,분위기,트렌디해요,1,179
4383,플랫폼 플레이스(한남점),관광,shop_etc,만족도,가격,품질이 좋아요,20,39
4384,플랫폼 플레이스(한남점),관광,shop_etc,만족도,서비스,친절해요,18,39
4385,플랫폼 플레이스(한남점),관광,shop_etc,편의,시설,종류가 다양해요,15,39
4386,플랫폼 플레이스(한남점),관광,shop_etc,매력도,분위기,독특한 디자인이 많아요,13,39
4387,플랫폼 플레이스(한남점),관광,shop_etc,매력도,분위기,분위기가 편안해요,11,39
4388,플랫폼 플레이스(한남점),관광,shop_etc,편의,시설,매장이 넓어요,9,39
4389,플랫폼 플레이스(한남점),관광,shop_etc,만족도,서비스,스타일 추천을 잘해줘요,6,39
4390,플랫폼 플레이스(한남점),관광,shop_etc,만족도,가격,가성비가 좋아요,2,39
4391,피규어뮤지엄W,관광,experience,매력도,활동,전시 구성이 알차요,96,143
4392,피규어뮤지엄W,관광,experience,매력도,활동,전시 테마가 재밌어요,80,143
4393,피규어뮤지엄W,관광,experience,매력도,분위기,사진이 잘 나와요,41,143
4394,피규어뮤지엄W,관광,experience,매력도,분위기,아이와 가기 좋아요,37,143
4395,피규어뮤지엄W,관광,experience,만족도,서비스,유익해요,28,143
4396,피규어뮤지엄W,관광,experience,편의,시설,공간이 넓어요,23,143
4397,피규어뮤지엄W,관광,experience,만족도,서비스,설명이 잘 되어있어요,17,143
4398,피규어뮤지엄W,관광,experience,만족도,가격,가격이 합리적이에요,16,143
4399,피규어뮤지엄W,관광,experience,편의,접근성,주차하기 편해요,10,143
4400,피규어뮤지엄W,관광,experience,매력도,활동,체험 프로그램이 다양해요,10,143
4401,피규어뮤지엄W,관광,experience,매력도,활동,컨셉이 독특해요,6,143
4402,피규어뮤지엄W,관광,experience,편의,시설,화장실이 깨끗해요,4,143
4403,하모니마트 명동역점,관광,shop_etc,매력도,활동,상품이 다양해요,70,86
4404,하모니마트 명동역점,관광,shop_etc,만족도,서비스,친절해요,38,86
4405,하모니마트 명동역점,관광,shop_etc,매력도,활동,신상품이 많아요,21,86
4406,하모니마트 명동역점,관광,shop_etc,편의,시설,매장이 청결해요,13,86
4407,하모니마트 명동역점,관광,shop_etc,매력도,활동,행사 상품이 다양해요,10,86
4408,하모니마트 명동역점,관광,shop_etc,만족도,서비스,할인/적립을 잘 챙겨줘요,9,86
4409,하모니마트 명동역점,관광,shop_etc,편의,시설,매장이 넓어요,9,86
4410,하모니마트 명동역점,관광,shop_etc,매력도,활동,과채가 신선해요,3,86
4411,하모니마트 명동역점,관광,shop_etc,편의,접근성,배달 시스템이 편리해요,2,86
4412,하모니마트 명동역점,관광,shop_etc,만족도,서비스,고기 질이 좋아요,1,86
4413,하우스 도산,관광,shop_etc,만족도,서비스,친절해요,76,141
4414,하우스 도산,관광,shop_etc,매력도,분위기,독특한 디자인이 많아요,60,141
4415,하우스 도산,관광,shop_etc,만족도,가격,품질이 좋아요,59,141
4416,하우스 도산,관광,shop_etc,편의,시설,매장이 넓어요,49,141
4417,하우스 도산,관광,shop_etc,편의,시설,종류가 다양해요,49,141
4418,하우스 도산,관광,shop_etc,만족도,서비스,스타일 추천을 잘해줘요,34,141
4419,하우스 도산,관광,shop_etc,매력도,분위기,분위기가 편안해요,21,141
4420,하우스 도산,관광,shop_etc,만족도,서비스,A/S가 세심해요,20,141
4421,하우스 도산,관광,shop_etc,만족도,가격,가성비가 좋아요,12,141
4422,하우스 도산,관광,shop_etc,편의,접근성,주차하기 편해요,5,141
4423,하우스 도산,관광,shop_etc,매력도,분위기,트렌디해요,5,141
4424,하우스 도산,관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,2,141
4425,하우스 도산,관광,shop_etc,매력도,활동,컨셉이 독특해요,1,141
4426,하우스 도산,관광,shop_etc,매력도,활동,선물하기 좋아요,1,141
4427,하우스 도산,관광,shop_etc,매력도,활동,사이즈가 다양해요,1,141
4428,한강공원 난지캠핑장,관광,experience,편의,시설,깨끗해요,115,222
4429,한강공원 난지캠핑장,관광,experience,편의,시설,바비큐 해먹기 좋아요,68,222
4430,한강공원 난지캠핑장,관광,experience,편의,시설,화장실이 잘 되어있어요,67,222
4431,한강공원 난지캠핑장,관광,experience,편의,시설,개수대가 잘 되어있어요,59,222
4432,한강공원 난지캠핑장,관광,experience,편의,시설,공용시설 관리가 잘돼요,51,222
4433,한강공원 난지캠핑장,관광,experience,편의,접근성,주차하기 편해요,48,222
4434,한강공원 난지캠핑장,관광,experience,매력도,분위기,뷰가 좋아요,42,222
4435,한강공원 난지캠핑장,관광,experience,매력도,분위기,조용히 쉬기 좋아요,33,222
4436,한강공원 난지캠핑장,관광,experience,편의,시설,사이트 간격이 넓어요,27,222
4437,한강공원 난지캠핑장,관광,experience,편의,시설,온수가 잘 나와요,27,222
4438,한강공원 난지캠핑장,관광,experience,매력도,분위기,사진이 잘 나와요,11,222
4439,한강공원 난지캠핑장,관광,experience,편의,시설,그늘이 많아요,8,222
4440,한강공원 난지캠핑장,관광,experience,매력도,분위기,매너타임이 잘 지켜져요,6,222
4441,한강공원 난지캠핑장,관광,experience,편의,시설,벌레 걱정 없어요,5,222
4442,한강공원 난지캠핑장,관광,experience,편의,접근성,마트 이용이 편해요,1,222
4443,한강공원 난지캠핑장,관광,experience,편의,접근성,근처에 갈 곳이 많아요,1,222
4444,한강공원 난지캠핑장,관광,experience,편의,시설,물놀이하기 좋아요,1,222
4445,한강시민공원 뚝섬지구,관광,nature,매력도,분위기,뷰가 좋아요,121,147
4446,한강시민공원 뚝섬지구,관광,nature,편의,접근성,산책로가 잘 되어있어요,81,147
4447,한강시민공원 뚝섬지구,관광,nature,매력도,분위기,사진이 잘 나와요,59,147
4448,한강시민공원 뚝섬지구,관광,nature,매력도,활동,볼거리가 많아요,47,147
4449,한강시민공원 뚝섬지구,관광,nature,편의,시설,관리가 잘 되어있어요,42,147
4450,한강시민공원 뚝섬지구,관광,nature,매력도,분위기,방문객이 많아요,40,147
4451,한강시민공원 뚝섬지구,관광,nature,편의,시설,편의시설이 잘 되어있어요,19,147
4452,한강시민공원 뚝섬지구,관광,nature,매력도,분위기,자연 경관이 좋아요,16,147
4453,한강시민공원 뚝섬지구,관광,nature,매력도,분위기,붐비지 않아요,16,147
4454,한강시민공원 뚝섬지구,관광,nature,편의,접근성,주차하기 편해요,15,147
4455,한강시민공원 뚝섬지구,관광,nature,매력도,분위기,피크닉하기 좋아요,11,147
4456,한강시민공원 뚝섬지구,관광,nature,만족도,서비스,반려동물과 가기 좋아요,9,147
4457,한강시민공원 뚝섬지구,관광,nature,매력도,분위기,조용히 쉬기 좋아요,7,147
4458,한강시민공원 뚝섬지구,관광,nature,매력도,분위기,아이와 가기 좋아요,7,147
4459,한강시민공원 뚝섬지구,관광,nature,편의,접근성,대중교통이 편해요,7,147
4460,한강시민공원 뚝섬지구,관광,nature,편의,시설,규모가 커요,7,147
4461,한강시민공원 뚝섬지구,관광,nature,편의,시설,먹거리가 풍부해요,6,147
4462,한강시민공원 뚝섬지구,관광,nature,만족도,가격,가격이 합리적이에요,4,147
4463,한강시민공원 뚝섬지구,관광,nature,매력도,활동,체험 프로그램이 다양해요,3,147
4464,한강시민공원 뚝섬지구,관광,nature,매력도,활동,컨셉이 독특해요,1,147
4465,한강시민공원 뚝섬지구,관광,nature,만족도,서비스,친절해요,1,147
4466,한강시민공원 뚝섬지구,관광,nature,편의,접근성,근처에 갈 곳이 많아요,1,147
4467,한강시민공원 뚝섬지구,관광,nature,편의,시설,화장실이 깨끗해요,1,147
4468,한강시민공원 망원지구(망원한강공원),관광,nature,매력도,분위기,뷰가 좋아요,109,141
4469,한강시민공원 망원지구(망원한강공원),관광,nature,편의,접근성,산책로가 잘 되어있어요,55,141
4470,한강시민공원 망원지구(망원한강공원),관광,nature,매력도,분위기,사진이 잘 나와요,45,141
4471,한강시민공원 망원지구(망원한강공원),관광,nature,편의,시설,관리가 잘 되어있어요,26,141
4472,한강시민공원 망원지구(망원한강공원),관광,nature,매력도,활동,볼거리가 많아요,21,141
4473,한강시민공원 망원지구(망원한강공원),관광,nature,매력도,분위기,방문객이 많아요,18,141
4474,한강시민공원 망원지구(망원한강공원),관광,nature,편의,시설,편의시설이 잘 되어있어요,18,141
4475,한강시민공원 망원지구(망원한강공원),관광,nature,편의,접근성,주차하기 편해요,16,141
4476,한강시민공원 망원지구(망원한강공원),관광,nature,매력도,분위기,붐비지 않아요,13,141
4477,한강시민공원 망원지구(망원한강공원),관광,nature,만족도,가격,가격이 합리적이에요,8,141
4478,한강시민공원 망원지구(망원한강공원),관광,nature,편의,시설,먹거리가 풍부해요,7,141
4479,한강시민공원 망원지구(망원한강공원),관광,nature,매력도,분위기,자연 경관이 좋아요,6,141
4480,한강시민공원 망원지구(망원한강공원),관광,nature,만족도,서비스,반려동물과 가기 좋아요,3,141
4481,한강시민공원 망원지구(망원한강공원),관광,nature,매력도,분위기,피크닉하기 좋아요,3,141
4482,한강시민공원 망원지구(망원한강공원),관광,nature,편의,시설,화장실이 깨끗해요,2,141
4483,한강시민공원 망원지구(망원한강공원),관광,nature,매력도,분위기,조용히 쉬기 좋아요,1,141
4484,한강시민공원 망원지구(망원한강공원),관광,nature,매력도,분위기,아이와 가기 좋아요,1,141
4485,한강시민공원 망원지구(망원한강공원),관광,nature,편의,접근성,근처에 갈 곳이 많아요,1,141
4486,한강시민공원 망원지구(망원한강공원),관광,nature,편의,시설,규모가 커요,1,141
4487,한국금융사박물관,관광,history,만족도,서비스,유익해요,6,10
4488,한국금융사박물관,관광,history,매력도,활동,전시 구성이 알차요,3,10
4489,한국금융사박물관,관광,history,만족도,서비스,설명이 잘 되어있어요,2,10
4490,한국금융사박물관,관광,history,편의,접근성,주차하기 편해요,2,10
4491,한국금융사박물관,관광,history,만족도,가격,가격이 합리적이에요,1,10
4492,한국금융사박물관,관광,history,매력도,활동,체험 프로그램이 다양해요,1,10
4493,한국금융사박물관,관광,history,편의,시설,공간이 넓어요,1,10
4494,한국은행 화폐박물관,관광,history / experience,만족도,서비스,유익해요,26,13
4495,한국은행 화폐박물관,관광,history / experience,만족도,가격,가격이 합리적이에요,6,13
4496,한국은행 화폐박물관,관광,history / experience,매력도,활동,전시 구성이 알차요,4,13
4497,한국은행 화폐박물관,관광,history / experience,매력도,활동,체험 프로그램이 다양해요,4,13
4498,한국은행 화폐박물관,관광,history / experience,만족도,서비스,설명이 잘 되어있어요,3,13
4499,한국은행 화폐박물관,관광,history / experience,매력도,분위기,아이와 가기 좋아요,3,13
4500,한국은행 화폐박물관,관광,history / experience,매력도,활동,전시 테마가 재밌어요,1,13
4501,한국전통관광명품점,관광,shop_etc,편의,시설,종류가 다양해요,34,80
4502,한국전통관광명품점,관광,shop_etc,만족도,서비스,친절해요,31,80
4503,한국전통관광명품점,관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,25,80
4504,한국전통관광명품점,관광,shop_etc,만족도,가격,가성비가 좋아요,19,80
4505,한국전통관광명품점,관광,shop_etc,만족도,가격,품질이 좋아요,13,80
4506,한국전통관광명품점,관광,shop_etc,매력도,분위기,분위기가 편안해요,9,80
4507,한국전통관광명품점,관광,shop_etc,편의,시설,매장이 넓어요,8,80
4508,한국전통관광명품점,관광,shop_etc,편의,시설,시설이 깔끔해요,7,80
4509,한국전통관광명품점,관광,shop_etc,매력도,분위기,독특한 디자인이 많아요,1,80
4510,한국전통관광명품점,관광,shop_etc,편의,접근성,주차하기 편해요,1,80
4511,한국전통관광명품점,관광,shop_etc,만족도,가격,비싼 만큼 가치있어요,1,80
4512,한국천주교순교자박물관,관광,history,편의,접근성,산책로가 잘 되어있어요,9,13
4513,한국천주교순교자박물관,관광,history,편의,시설,관리가 잘 되어있어요,7,13
4514,한국천주교순교자박물관,관광,history,매력도,분위기,사진이 잘 나와요,6,13
4515,한국천주교순교자박물관,관광,history,매력도,분위기,붐비지 않아요,6,13
4516,한국천주교순교자박물관,관광,history,만족도,서비스,설명이 잘 되어있어요,5,13
4517,한국천주교순교자박물관,관광,history,매력도,활동,볼거리가 많아요,4,13
4518,한국천주교순교자박물관,관광,history,매력도,분위기,아이와 가기 좋아요,4,13
4519,한국천주교순교자박물관,관광,history,편의,접근성,주차하기 편해요,4,13
4520,한국천주교순교자박물관,관광,history,매력도,분위기,뷰가 좋아요,3,13
4521,한국천주교순교자박물관,관광,history,편의,시설,규모가 커요,1,13
4522,한성백제박물관,관광,history,만족도,서비스,유익해요,195,330
4523,한성백제박물관,관광,history,편의,접근성,주차하기 편해요,125,330
4524,한성백제박물관,관광,history,매력도,활동,전시 구성이 알차요,106,330
4525,한성백제박물관,관광,history,매력도,분위기,아이와 가기 좋아요,69,330
4526,한성백제박물관,관광,history,만족도,서비스,설명이 잘 되어있어요,62,330
4527,한성백제박물관,관광,history,매력도,활동,전시 테마가 재밌어요,57,330
4528,한성백제박물관,관광,history,편의,시설,공간이 넓어요,57,330
4529,한성백제박물관,관광,history,매력도,활동,체험 프로그램이 다양해요,45,330
4530,한성백제박물관,관광,history,만족도,가격,가격이 합리적이에요,33,330
4531,한성백제박물관,관광,history,매력도,분위기,사진이 잘 나와요,12,330
4532,핫트랙스 (광화문점),관광,shop_etc,편의,시설,종류가 다양해요,4353,"6,480"
4533,핫트랙스 (광화문점),관광,shop_etc,편의,시설,매장이 넓어요,3244,"6,480"
4534,핫트랙스 (광화문점),관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,2120,"6,480"
4535,핫트랙스 (광화문점),관광,shop_etc,편의,시설,시설이 깔끔해요,1888,"6,480"
4536,핫트랙스 (광화문점),관광,shop_etc,만족도,서비스,친절해요,1677,"6,480"
4537,핫트랙스 (광화문점),관광,shop_etc,만족도,가격,품질이 좋아요,1534,"6,480"
4538,핫트랙스 (광화문점),관광,shop_etc,매력도,분위기,분위기가 편안해요,1310,"6,480"
4539,핫트랙스 (광화문점),관광,shop_etc,만족도,가격,가성비가 좋아요,673,"6,480"
4540,핫트랙스 (광화문점),관광,shop_etc,편의,접근성,주차하기 편해요,520,"6,480"
4541,핫트랙스 (광화문점),관광,shop_etc,만족도,가격,비싼 만큼 가치있어요,447,"6,480"
4542,핫트랙스 (광화문점),관광,shop_etc,매력도,분위기,예쁜 소품이 많아요,19,"6,480"
4543,핫트랙스 (광화문점),관광,shop_etc,매력도,분위기,아기자기해요,17,"6,480"
4544,핫트랙스 (광화문점),관광,shop_etc,매력도,활동,신상품이 많아요,16,"6,480"
4545,핫트랙스 (광화문점),관광,shop_etc,매력도,활동,선물하기 좋아요,15,"6,480"
4546,핫트랙스 (광화문점),관광,shop_etc,매력도,분위기,트렌디해요,15,"6,480"
4547,핫트랙스 (광화문점),관광,shop_etc,매력도,분위기,고급스러워요,7,"6,480"
4548,핫트랙스 (광화문점),관광,shop_etc,매력도,분위기,독특한 디자인이 많아요,6,"6,480"
4549,핫트랙스 (광화문점),관광,shop_etc,만족도,서비스,추천을 잘해줘요,3,"6,480"
4550,핫트랙스 (광화문점),관광,shop_etc,만족도,서비스,A/S가 세심해요,2,"6,480"
4551,핫트랙스 (광화문점),관광,shop_etc,매력도,활동,컨셉이 독특해요,1,"6,480"
4552,핫트랙스 (광화문점),관광,shop_etc,만족도,서비스,주문제작을 잘해줘요,1,"6,480"
4553,핫트랙스 (광화문점),관광,shop_etc,편의,시설,인테리어가 멋져요,1,"6,480"
4554,핫트랙스 (광화문점),관광,shop_etc,만족도,서비스,포장이 정성스러워요,1,"6,480"
4555,핫트랙스 (광화문점),관광,shop_etc,매력도,활동,사이즈가 다양해요,1,"6,480"
4556,행복한백화점,관광,shop_etc,만족도,가격,가성비가 좋아요,968,"1,858"
4557,행복한백화점,관광,shop_etc,만족도,서비스,친절해요,833,"1,858"
4558,행복한백화점,관광,shop_etc,편의,시설,종류가 다양해요,717,"1,858"
4559,행복한백화점,관광,shop_etc,편의,접근성,주차하기 편해요,676,"1,858"
4560,행복한백화점,관광,shop_etc,만족도,가격,품질이 좋아요,579,"1,858"
4561,행복한백화점,관광,shop_etc,편의,시설,매장이 넓어요,337,"1,858"
4562,행복한백화점,관광,shop_etc,편의,시설,시설이 깔끔해요,292,"1,858"
4563,행복한백화점,관광,shop_etc,매력도,분위기,분위기가 편안해요,271,"1,858"
4564,행복한백화점,관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,239,"1,858"
4565,행복한백화점,관광,shop_etc,만족도,가격,비싼 만큼 가치있어요,122,"1,858"
4566,행복한백화점,관광,shop_etc,만족도,서비스,포장이 정성스러워요,3,"1,858"
4567,행복한백화점,관광,shop_etc,매력도,활동,사이즈가 다양해요,3,"1,858"
4568,행복한백화점,관광,shop_etc,매력도,분위기,아기자기해요,2,"1,858"
4569,행복한백화점,관광,shop_etc,매력도,활동,선물하기 좋아요,2,"1,858"
4570,행복한백화점,관광,shop_etc,만족도,서비스,추천을 잘해줘요,2,"1,858"
4571,행복한백화점,관광,shop_etc,매력도,분위기,트렌디해요,2,"1,858"
4572,행복한백화점,관광,shop_etc,매력도,분위기,고급스러워요,1,"1,858"
4573,행복한백화점,관광,shop_etc,매력도,분위기,예쁜 소품이 많아요,1,"1,858"
4574,허준박물관,관광,history,만족도,서비스,유익해요,30,39
4575,허준박물관,관광,history,매력도,활동,전시 구성이 알차요,17,39
4576,허준박물관,관광,history,매력도,활동,체험 프로그램이 다양해요,14,39
4577,허준박물관,관광,history,만족도,서비스,설명이 잘 되어있어요,10,39
4578,허준박물관,관광,history,편의,접근성,주차하기 편해요,9,39
4579,허준박물관,관광,history,만족도,가격,가격이 합리적이에요,9,39
4580,허준박물관,관광,history,매력도,분위기,아이와 가기 좋아요,6,39
4581,허준박물관,관광,history,매력도,활동,전시 테마가 재밌어요,3,39
4582,허준박물관,관광,history,편의,시설,공간이 넓어요,3,39
4583,허준박물관,관광,history,매력도,분위기,사진이 잘 나와요,2,39
4584,헌인릉 생태경관보전지역(오리나무림),관광,nature,매력도,활동,볼거리가 많아요,4,15
4585,헌인릉 생태경관보전지역(오리나무림),관광,nature,편의,접근성,주차하기 편해요,4,15
4586,헌인릉 생태경관보전지역(오리나무림),관광,nature,만족도,가격,가격이 합리적이에요,4,15
